Pepperdine,Gonzaga,-47,-10.89,23.71,
Penn State,Illinois,4,0.41,1.81,
Sam Houston State,Southeastern Louisiana,2,3.86,2.93,
Saint Joseph's,La Salle,1,-3.08,0.20,
San Jose State,Nevada-Las Vegas,4,0.64,-4.42,
San Diego State,Colorado State,-1,6.52,5.44,
Saint Francis (PA),Robert Morris,6,0.81,-3.90,
Richmond,Duquesne,11,1.50,-3.35,
Rice,Charlotte,17,7.30,-4.28,
Sacramento State,Portland State,3,-4.08,4.52,
Niagara,Rider,13,-3.72,-1.11,
Nevada,New Mexico,17,7.48,1.96,
NJIT,Lipscomb,-4,-1.28,6.87,
Nicholls State,McNeese State,4,-5.22,-8.96,
Murray State,Tennessee-Martin,8,4.11,2.07,
Montana State,Eastern Washington,1,0.79,2.93,
Mount St. Mary's,Sacred Heart,14,-1.45,-3.14,
Navy,Holy Cross,13,2.04,-2.21,
Nebraska-Omaha,South Dakota State,-4,-0.85,-1.10,
Northern Arizona,North Dakota,1,-7.81,7.96,
Northeastern,Towson,7,1.43,5.28,
Oklahoma State,Arkansas,28,8.44,6.44,
Oklahoma,Florida,-32,-1.42,13.67,
Norfolk State,Bethune-Cookman,7,-1.96,-7.50,
North Carolina-Asheville,Radford,11,9.86,-5.14,
North Carolina-Greensboro,Furman,-6,6.79,9.21,
North Texas,Old Dominion,-6,-4.96,3.27,
North Carolina Central,North Carolina A&T,23,11.54,-12.63,
Vanderbilt,Iowa State,6,1.81,10.00,
Utah Valley,New Mexico State,-5,2.35,11.00,
Wagner,St. Francis (NY),2,2.85,-11.69,
Virginia Military Institute,Samford,-2,-8.96,3.68,
Utah State,Fresno State,13,1.74,3.56,
Troy,Georgia State,-6,6.81,4.62,
Toledo,Northern Illinois,-2,3.19,2.37,
Utah,Oregon State,8,11.42,-8.59,
Tulsa,Central Florida,11,-2.50,6.78,
Winthrop,High Point,-3,8.15,0.89,
William & Mary,North Carolina-Wilmington,18,5.15,10.52,
Youngstown State,Cleveland State,3,-5.03,-4.64,
Wyoming,Boise State,-15,2.04,5.40,
Western Kentucky,Texas-San Antonio,15,-3.81,-4.19,
West Virginia,Texas A&M,4,18.85,3.69,
Western Carolina,Wofford,6,-13.39,3.34,
Wake Forest,Duke,-2,4.85,13.41,
Western Illinois,IUPUI,9,-4.60,-0.48,
Southern Utah,Northern Colorado,-18,-7.30,-3.65,
Southern Illinois,Missouri State,1,-0.89,5.62,
Stetson,North Florida,14,-4.77,-1.13,
Stephen F. Austin,New Orleans,10,1.62,3.24,
South Dakota,Denver,5,3.93,3.08,
Santa Clara,Saint Mary's (CA),-13,2.10,15.44,
Seattle,Texas-Rio Grande Valley,12,-0.27,-3.61,
South Carolina Upstate,Kennesaw State,6,2.33,-1.17,
South Alabama,Georgia Southern,12,0.69,4.52,
Stony Brook,Vermont,-7,1.33,10.31,
Texas Christian,Auburn,-8,5.44,0.30,
Texas A&M-Corpus Christi,Abilene Christian,12,2.08,-1.28,
Texas Tech,Louisiana State,13,8.56,-7.65,
Texas Southern,Alabama State,2,-0.23,-7.64,
Tennessee Tech,Eastern Kentucky,-13,-0.45,-4.83,
Syracuse,Florida State,10,6.26,12.19,
Tennessee State,Belmont,-17,3.93,7.16,
Tennessee,Kansas State,12,3.44,6.70,
Connecticut,Tulane,10,2.28,-8.69,
Columbia,Harvard,3,0.70,6.39,
Cornell,Dartmouth,13,-5.32,-6.74,
Coppin State,Morgan State,-2,-13.75,-4.60,
Colorado,Oregon,9,3.57,15.14,
Charleston Southern,Gardner-Webb,-9,-0.89,6.45,
Central Connecticut State,Long Island University,9,-10.37,1.83,
Coastal Carolina,Texas State,-2,-0.59,4.04,
Chicago State,Grand Canyon,-8,-12.86,5.11,
East Tennessee State,Chattanooga,5,11.29,8.04,
Eastern Illinois,Southern Illinois-Edwardsville,15,3.75,-8.86,
Drexel,College of Charleston,-14,-2.83,4.59,
Florida Gulf Coast,Jacksonville,22,9.76,2.97,
Fairfield,Marist,10,0.84,-10.79,
Delaware,James Madison,5,-6.38,-3.83,
Creighton,DePaul,17,12.35,-5.04,
Drake,Northern Iowa,-8,-5.36,-1.48,
Delaware State,Florida A&M,-13,-7.29,-6.92,
Austin Peay,Southeast Missouri State,-11,-6.75,0.41,
Army,Bucknell,-21,-0.46,6.79,
Bowling Green State,Ohio,-24,-3.00,7.92,
Ball State,Western Michigan,6,4.59,-1.69,
Appalachian State,Texas-Arlington,-16,-0.76,8.58,
Alabama,Mississippi State,9,4.19,2.31,
Akron,Buffalo,1,7.70,4.15,
Alcorn State,Southern,10,0.80,-0.33,
Alabama-Birmingham,Southern Mississippi,44,2.59,-10.00,
UC-Riverside,Cal State Northridge,-4,-3.44,-2.32,
Campbell,Liberty,-32,0.50,3.86,
Central Arkansas,Incarnate Word,-1,-9.04,-3.69,
Canisius,Manhattan,14,1.36,-7.64,
UC-Davis,UC-Irvine,9,1.59,5.11,
Bryant,Fairleigh Dickinson,1,-3.24,-2.15,
Brigham Young,Loyola Marymount,8,7.93,-0.26,
Cal State Fullerton,Cal Poly,10,1.96,-6.00,
Butler,Georgetown,-4,8.58,4.42,
Maryland-Eastern Shore,South Carolina State,23,-5.41,-11.93,
Memphis,East Carolina,7,6.22,-1.63,
Massachusetts,George Mason,-2,0.85,4.81,
Maryland-Baltimore County,New Hampshire,2,4.74,6.07,
Louisiana-Monroe,Arkansas State,-10,-2.89,5.59,
Louisiana-Lafayette,Arkansas-Little Rock,6,5.93,0.85,
Marshall,Texas-El Paso,-23,1.96,0.23,
Marquette,Providence,-1,7.77,3.78,
Missouri,South Carolina,-10,-2.69,8.93,
Mississippi,Baylor,-3,1.70,11.22,
Montana,Idaho,-8,1.18,1.16,
Missouri-Kansas City,Cal State Bakersfield,-11,-1.29,9.19,
Minnesota,Maryland,-7,6.88,8.73,
Mercer,Citadel,16,2.75,-5.89,
Miami (FL),North Carolina,15,7.88,15.89,
Middle Tennessee,Louisiana Tech,10,10.93,11.39,
Miami (OH),Eastern Michigan,-17,-3.26,5.11,
Hartford,Albany (NY),-13,-9.97,5.07,
Grambling,Arkansas-Pine Bluff,8,-3.70,-10.11,
Hofstra,Elon,-14,0.17,3.28,
Houston,Temple,13,10.93,-0.59,
Hawaii,UC-Santa Barbara,22,0.65,-11.80,
George Washington,Saint Louis,8,-1.12,-9.19,
Fordham,Davidson,-18,-1.81,3.68,
Georgia Tech,Notre Dame,2,1.12,9.82,
Georgia,Texas,2,2.59,-0.41,
Kent State,Central Michigan,-7,4.93,4.04,
Lamar,Northwestern State,21,6.33,-3.88,
Kentucky,Kansas,-6,15.59,10.74,
Lafayette,Loyola (MD),-8,-8.92,-2.54,
Jacksonville State,Morehead State,-3,0.86,2.56,
Indiana State,Loyola (IL),-15,-2.81,7.32,
Howard,Savannah State,-3,-9.22,-8.24,
Jackson State,Mississippi Valley State,15,-3.41,-15.41,
Iowa,Ohio State,13,2.33,3.54,
Nebraska,Purdue,3,-0.15,15.26,
Michigan State,Michigan,8,2.56,8.96,
Northwestern,Indiana,13,8.22,8.59,
Louisville,North Carolina State,25,13.67,-1.18,
Maine,Binghamton,-11,-9.28,-2.66,
Villanova,Virginia,2,14.82,11.85,
Valparaiso,Northern Kentucky,7,6.89,4.32,
Virginia Tech,Boston College,6,5.19,-3.56,
Oakland,Milwaukee,9,7.96,-5.36,
St. John's (NY),Xavier,-5,0.63,4.11,
Bradley,Wichita State,-15,-5.86,19.34,
University of California,Stanford,11,6.92,-0.62,
American,Colgate,-5,-7.35,-3.96,
Arizona,Washington,11,11.39,-3.11,
Arizona State,Washington State,-8,-2.32,-6.04,
Illinois-Chicago,Wright State,-2,2.15,4.71,
Iona,Saint Peter's,3,4.14,4.33,
Cincinnati,South Florida,41,14.93,-9.62,
Detroit Mercy,Green Bay,1,-7.88,3.78,
Evansville,Illinois State,-10,1.76,8.44,
Norfolk State,North Carolina A&T,14,-1.96,-12.63,
Notre Dame,Duke,-10,9.82,13.41,
Oklahoma,Oklahoma State,-2,-1.42,8.44,
Mercer,Western Carolina,15,2.75,-13.39,
Morgan State,Florida A&M,17,-4.60,-6.92,
NJIT,Kennesaw State,-1,-1.28,-1.17,
Prairie View,Alabama State,20,-6.48,-7.64,
Texas Southern,Alabama A&M,47,-0.23,-17.58,
Stetson,Jacksonville,-3,-4.77,2.97,
William & Mary,Drexel,23,5.15,-2.83,
Troy,Georgia Southern,7,6.81,4.52,
Quinnipiac,Siena,-9,-5.04,-0.66,
South Alabama,Georgia State,-3,0.69,4.62,
South Carolina Upstate,Lipscomb,-12,2.33,6.87,
Delaware State,North Carolina Central,-8,-7.29,11.54,
Florida Gulf Coast,North Florida,15,9.76,-1.13,
Grambling,Mississippi Valley State,3,-3.70,-15.41,
Belmont,Southern Illinois-Edwardsville,23,7.16,-8.86,
Appalachian State,Texas State,-13,-0.76,4.04,
Coastal Carolina,Texas-Arlington,2,-0.59,8.58,
Canisius,Rider,-6,1.36,-1.11,
Louisiana-Lafayette,Arkansas State,-19,5.93,5.59,
Louisiana-Monroe,Arkansas-Little Rock,16,-2.89,0.85,
Maryland-Eastern Shore,Savannah State,-5,-5.41,-8.24,
Marist,Monmouth,-12,-10.79,7.64,
Howard,South Carolina State,-9,-9.22,-11.93,
Hampton,Coppin State,12,-2.52,-13.75,
Lehigh,Boston University,-17,4.65,3.78,
Jackson State,Arkansas-Pine Bluff,15,-3.41,-10.11,
North Carolina,Pittsburgh,2,15.89,0.22,
Northern Illinois,Akron,-3,2.37,7.70,
Ohio State,Maryland,-6,3.54,8.73,
Mississippi,Mississippi State,27,1.70,2.31,
Liberty,Presbyterian,20,3.86,-13.00,
Missouri State,Loyola (IL),1,5.62,7.32,
Oral Roberts,Denver,-24,-4.97,3.08,
Texas A&M,Vanderbilt,-14,3.69,1.81,
Western Michigan,Ohio,5,-1.69,7.92,
Tulane,Temple,-8,-8.69,-0.59,
Rhode Island,George Washington,12,7.50,-1.12,
Rutgers,Iowa,-20,-0.64,2.33,
San Diego State,Wyoming,9,6.52,2.04,
Saint Joseph's,Davidson,-15,-3.08,3.68,
Buffalo,Central Michigan,10,4.15,4.04,
Butler,Creighton,-9,8.58,12.35,
Colorado State,Boise State,-3,5.44,5.40,
Ball State,Toledo,1,4.59,3.19,
Auburn,Tennessee,-10,0.30,3.44,
Bowling Green State,Miami (OH),11,-3.00,-3.26,
Boston College,Wake Forest,-5,-3.56,4.85,
DePaul,Georgetown,-3,-5.04,4.42,
Illinois,Wisconsin,-14,1.81,12.65,
Iowa State,West Virginia,-13,10.00,18.85,
Kentucky,Georgia,9,15.59,2.59,
Eastern Michigan,Kent State,-6,5.11,4.93,
Fairfield,Manhattan,29,0.84,-7.64,
Fordham,Dayton,-9,-1.81,11.27,
Radford,Winthrop,-16,-5.14,8.15,
Purdue,Northwestern,21,15.26,8.22,
Saint Louis,George Mason,2,-9.19,4.81,
Southeastern Louisiana,Nicholls State,28,2.93,-5.22,
Southern Illinois,Bradley,20,-0.89,-5.86,
South Dakota State,Western Illinois,33,-1.10,-4.60,
Providence,Villanova,-9,3.78,14.82,
Miami (FL),Florida State,-18,7.88,12.19,
Nebraska-Omaha,South Dakota,8,-0.85,3.93,
Loyola (MD),Lehigh,2,-2.54,4.65,
North Carolina-Asheville,Charleston Southern,18,9.86,-0.89,
North Carolina State,Syracuse,-7,-1.18,6.26,
Nevada-Las Vegas,New Mexico,-3,-4.42,1.96,
Virginia,Virginia Tech,23,11.85,5.19,
Utah State,Nevada,17,1.74,7.48,
Vermont,Maine,21,10.31,-9.28,
Virginia Commonwealth,Richmond,7,9.56,1.50,
Washington State,UCLA,-16,-6.04,16.56,
Xavier,Seton Hall,2,4.11,2.96,
Washington,Southern California,-8,-3.11,5.70,
Stony Brook,New Hampshire,3,1.33,6.07,
Southern Methodist,East Carolina,40,14.21,-1.63,
St. John's (NY),Marquette,14,0.63,7.77,
Tennessee Tech,Tennessee-Martin,-29,-0.45,2.07,
Texas A&M-Corpus Christi,Houston Baptist,11,2.08,1.36,
Tulsa,Cincinnati,-2,-2.50,14.93,
Texas,Texas Tech,4,-0.41,8.56,
Clemson,Georgia Tech,12,3.46,1.12,
Cal State Northridge,Long Beach State,10,-2.32,-4.17,
Campbell,Gardner-Webb,-12,0.50,6.45,
Delaware State,North Carolina A&T,17,-7.29,-12.63,
Duquesne,St. Bonaventure,-7,-3.35,5.12,
Drake,Wichita State,-8,-5.36,19.34,
Bucknell,American,20,6.79,-7.35,
Arkansas,Alabama,19,6.44,4.19,
Abilene Christian,New Orleans,1,-1.28,3.24,
Albany (NY),Massachusetts-Lowell,13,5.07,-2.57,
Army,Lafayette,7,-0.46,-8.92,
Binghamton,Maryland-Baltimore County,-18,-2.66,4.74,
Bethune-Cookman,Stetson,-9,-7.50,-4.77,
Eastern Kentucky,Austin Peay,-2,-4.83,-6.75,
Kansas,Baylor,5,10.74,11.22,
IUPUI,North Dakota State,5,-0.48,4.48,
Jacksonville State,Southeast Missouri State,12,0.86,0.41,
Kansas State,Texas Christian,-6,6.70,5.44,
Longwood,High Point,-24,-13.37,0.89,
Louisiana State,South Carolina,-25,-7.65,8.93,
La Salle,Massachusetts,10,0.20,0.85,
Indiana State,Evansville,1,-2.81,1.76,
Holy Cross,Colgate,6,-2.21,-3.96,
Fresno State,Air Force,9,3.56,-0.22,
Hampton,Maryland-Eastern Shore,1,-2.52,-5.41,
Indiana,Penn State,8,8.59,0.41,
Houston,Central Florida,18,10.93,6.78,
Illinois State,Northern Iowa,6,8.44,-1.48,
Portland,Santa Clara,-15,-5.93,2.10,
Oregon State,Arizona,-17,-8.59,11.39,
Pacific,Saint Mary's (CA),-4,-4.69,15.44,
San Diego,Loyola Marymount,-19,-4.46,-0.26,
Sam Houston State,Stephen F. Austin,9,3.86,1.62,
Samford,Western Carolina,19,3.68,-13.39,
Oregon,Arizona State,1,15.14,-2.32,
Murray State,Belmont,-12,4.11,7.16,
Mount St. Mary's,Bryant,7,-1.45,-3.24,
Old Dominion,Florida International,7,3.27,-3.59,
Nebraska,Michigan State,-11,-0.15,2.56,
North Carolina-Wilmington,College of Charleston,-1,10.52,4.59,
Towson,Drexel,1,5.28,-2.83,
Virginia Military Institute,East Tennessee State,-10,-8.96,11.29,
Texas-San Antonio,Middle Tennessee,-10,-4.19,10.93,
William & Mary,Northeastern,25,5.15,1.43,
Youngstown State,Oakland,-14,-5.03,7.96,
Weber State,Southern Utah,16,7.92,-7.30,
Texas-El Paso,Alabama-Birmingham,4,0.23,2.59,
Southern Mississippi,Marshall,15,-10.00,1.96,
San Francisco,Pepperdine,21,5.07,-10.89,
South Florida,Memphis,-10,-9.62,6.22,
Tennessee State,Eastern Illinois,-10,3.93,3.75,
St. Francis (NY),Saint Francis (PA),-17,-11.69,0.81,
Stanford,Colorado,-7,-0.62,3.57,
Charlotte,Florida Atlantic,-2,-4.28,-1.84,
Chattanooga,North Carolina-Greensboro,23,8.04,6.79,
Central Connecticut State,Wagner,-10,-10.37,2.85,
Cleveland State,Detroit Mercy,17,-4.64,-7.88,
Eastern Washington,Sacramento State,5,2.93,-4.08,
Citadel,Wofford,-10,-5.89,3.34,
Central Arkansas,Northwestern State,10,-9.04,-3.88,
Cal Poly,UC-Davis,4,-6.00,1.59,
Boston University,Navy,-9,3.78,2.04,
Brigham Young,Gonzaga,-10,7.93,23.71,
UC-Santa Barbara,Cal State Fullerton,-26,-11.80,1.96,
University of California,Utah,2,6.92,11.42,
UC-Riverside,Hawaii,-9,-3.44,0.65,
Incarnate Word,McNeese State,-8,-3.69,-8.96,
Long Island University,Robert Morris,-4,1.83,-3.90,
Idaho State,Northern Arizona,1,-9.88,-7.81,
Mercer,Furman,-2,2.75,9.21,
Milwaukee,Valparaiso,-18,-5.36,6.89,
Louisiana Tech,Western Kentucky,9,11.39,-3.81,
Idaho,Portland State,17,1.16,4.52,
Fairleigh Dickinson,Sacred Heart,-4,-2.15,-3.14,
Elon,James Madison,6,3.28,-3.83,
Fairfield,Niagara,20,0.84,-3.72,
Hofstra,Delaware,8,0.17,-6.38,
Florida,Missouri,39,13.67,-2.69,
Green Bay,Illinois-Chicago,4,3.78,2.15,
Harvard,Pennsylvania,10,6.39,0.68,
Davidson,Rhode Island,-11,3.68,7.50,
Rider,Iona,-19,-1.11,4.14,
Monmouth,Saint Peter's,1,7.64,4.33,
Central Michigan,Western Michigan,4,4.04,-1.69,
Ball State,Buffalo,-27,4.59,4.15,
Columbia,Yale,-9,0.70,5.36,
Cornell,Brown,-11,-5.32,-2.12,
Dartmouth,Princeton,-5,-6.74,9.26,
Northern Iowa,Indiana State,5,-1.48,-2.81,
Northwestern State,Stephen F. Austin,-2,-3.88,1.62,
Ohio,Akron,15,7.92,7.70,
Oregon,Arizona,27,15.14,11.39,
Old Dominion,Florida Atlantic,-4,3.27,-1.84,
North Florida,Stetson,32,-1.13,-4.77,
North Dakota State,South Dakota,-10,4.48,3.93,
Northern Illinois,Eastern Michigan,12,2.37,5.11,
North Texas,Rice,-15,-4.96,7.30,
Saint Joseph's,Fordham,-3,-3.08,-1.81,
Sacred Heart,Bryant,3,-3.14,-3.24,
Samford,North Carolina-Greensboro,-6,3.68,6.79,
Saint Louis,North Carolina A&T,19,-9.19,-12.63,
Richmond,George Washington,9,1.50,-1.12,
Penn State,Rutgers,-2,0.41,-0.64,
Oregon State,Arizona State,-13,-8.59,-2.32,
Quinnipiac,Niagara,8,-5.04,-3.72,
Pepperdine,Pacific,10,-10.89,-4.69,
North Dakota,Northern Colorado,10,7.96,-3.65,
Michigan,Ohio State,-4,8.96,3.54,
Miami (OH),Kent State,-4,-3.26,4.93,
Milwaukee,Illinois-Chicago,-5,-5.36,2.15,
Mississippi State,Tennessee,5,2.31,3.44,
Maryland,Purdue,-1,8.73,15.26,
Manhattan,Marist,1,-7.64,-10.79,
Massachusetts-Lowell,Binghamton,1,-2.57,-2.66,
Mercer,Wofford,-3,2.75,3.34,
Maryland-Eastern Shore,Coppin State,21,-5.41,-13.75,
New Mexico State,Chicago State,35,11.00,-12.86,
New Orleans,Nicholls State,9,3.24,-5.22,
North Carolina-Wilmington,Delaware,28,10.52,-6.38,
North Carolina State,Miami (FL),-5,-1.18,7.88,
New Mexico,San Jose State,-10,1.96,0.64,
Morgan State,North Carolina Central,-6,-4.60,11.54,
Missouri,Arkansas,5,-2.69,6.44,
Montana,Montana State,6,1.18,0.79,
Nevada-Las Vegas,Colorado State,-20,-4.42,5.44,
Mount St. Mary's,Central Connecticut State,-2,-1.45,-10.37,
Tulsa,Southern Methodist,-23,-2.50,14.21,
Troy,South Alabama,-5,6.81,0.69,
Villanova,St. John's (NY),13,14.82,0.63,
Vanderbilt,Mississippi,-7,1.81,1.70,
Texas-San Antonio,Alabama-Birmingham,15,-4.19,2.59,
Texas-Rio Grande Valley,Missouri-Kansas City,-13,-3.61,-1.29,
Texas Tech,Oklahoma,8,8.56,-1.42,
Towson,William & Mary,2,5.28,5.15,
Texas Southern,Prairie View,13,-0.23,-6.48,
Wichita State,Illinois State,41,19.34,8.44,
Western Illinois,Nebraska-Omaha,-12,-4.60,-0.85,
Winthrop,Campbell,14,8.15,0.50,
Youngstown State,Detroit Mercy,-10,-5.03,-7.88,
Wright State,Northern Kentucky,-4,4.71,4.32,
Washington,UCLA,-41,-3.11,16.56,
Wake Forest,Georgia Tech,12,4.85,1.12,
Washington State,Southern California,-9,-6.04,5.70,
West Virginia,Oklahoma State,-7,18.85,8.44,
Weber State,Northern Arizona,6,7.92,-7.81,
Texas-El Paso,Middle Tennessee,3,0.23,10.93,
South Carolina State,Norfolk State,-3,-11.93,-1.96,
South Carolina,Georgia,2,8.93,2.59,
South Dakota State,Oral Roberts,7,-1.10,-4.97,
Southern,Grambling,1,-0.33,-3.70,
Southeast Missouri State,Morehead State,-8,0.41,2.56,
San Francisco,Loyola Marymount,10,5.07,-0.26,
San Diego,Saint Mary's (CA),-44,-4.46,15.44,
Savannah State,Hampton,-3,-8.24,-2.52,
Siena,Canisius,-7,-0.66,1.36,
Seattle,Utah Valley,13,-0.27,2.35,
Tennessee-Martin,Eastern Kentucky,17,2.07,-4.83,
Syracuse,Virginia,4,6.26,11.85,
Texas-Arlington,Texas State,15,8.58,4.04,
Texas Christian,Texas,15,5.44,-0.41,
Southern Mississippi,Western Kentucky,-17,-10.00,-3.81,
Southern Illinois-Edwardsville,Jacksonville State,-11,-8.86,0.86,
St. Bonaventure,Virginia Commonwealth,-6,5.12,9.56,
St. Francis (NY),Robert Morris,-24,-11.69,-3.90,
Stanford,Utah,6,-0.62,11.42,
Cincinnati,Connecticut,14,14.93,2.28,
Chattanooga,Western Carolina,12,8.04,-13.39,
Cleveland State,Oakland,-2,-4.64,7.96,
Citadel,Furman,-8,-5.89,9.21,
Charlotte,Florida International,15,-4.28,-3.59,
UC-Santa Barbara,UC-Davis,-3,-11.80,1.59,
Central Arkansas,Southeastern Louisiana,2,-9.04,2.93,
Charleston Southern,Presbyterian,6,-0.89,-13.00,
Central Florida,Memphis,15,6.78,6.22,
Dayton,Duquesne,37,11.27,-3.35,
Dartmouth,Pennsylvania,3,-6.74,0.68,
Denver,IPFW,3,3.08,9.86,
Duke,Pittsburgh,8,13.41,0.22,
DePaul,Marquette,-13,-5.04,7.77,
College of Charleston,Elon,13,4.59,3.28,
Colgate,Navy,3,-3.96,2.04,
Creighton,Xavier,-2,12.35,4.11,
Columbia,Brown,5,0.70,-2.12,
Cornell,Yale,-7,-5.32,5.36,
Cal State Northridge,Hawaii,-4,-2.32,0.65,
Alcorn State,Jackson State,11,0.80,-3.41,
Albany (NY),Stony Brook,-7,5.07,1.33,
American,Lehigh,-15,-7.35,4.65,
Arkansas-Little Rock,Coastal Carolina,-7,0.85,-0.59,
Air Force,Wyoming,-9,-0.22,2.04,
Abilene Christian,Sam Houston State,7,-1.28,3.86,
Alabama,Auburn,-5,4.19,0.30,
Alabama State,Arkansas-Pine Bluff,12,-7.64,-10.11,
Alabama A&M,Mississippi Valley State,-2,-17.58,-15.41,
Bradley,Drake,7,-5.86,-5.36,
Bowling Green State,Toledo,4,-3.00,3.19,
Cal Poly,UC-Riverside,-11,-6.00,-3.44,
Brigham Young,Portland,11,7.93,-5.93,
Boston College,Louisville,-23,-3.56,13.67,
Baylor,Kansas State,-2,11.22,6.70,
Arkansas State,Appalachian State,1,5.59,-0.76,
Austin Peay,Tennessee State,-4,-6.75,3.93,
Boise State,Utah State,2,5.40,1.74,
Bethune-Cookman,Delaware State,-6,-7.50,-7.29,
James Madison,Northeastern,4,-3.83,1.43,
Jacksonville,Florida Gulf Coast,-10,2.97,9.76,
Lamar,McNeese State,20,6.33,-8.96,
Kansas,Iowa State,-3,10.74,10.00,
Kennesaw State,South Carolina Upstate,5,-1.17,2.33,
Houston Baptist,Incarnate Word,14,1.36,-3.69,
Hofstra,Drexel,2,0.17,-2.83,
Idaho,Sacramento State,14,1.16,-4.08,
Illinois,Minnesota,-9,1.81,6.88,
Idaho State,Southern Utah,26,-9.88,-7.30,
Loyola (IL),Southern Illinois,-6,7.32,-0.89,
Louisiana Tech,Marshall,4,11.39,1.96,
Maine,Maryland-Baltimore County,-12,-9.28,4.74,
Loyola (MD),Army,15,-2.54,-0.46,
Louisiana State,Texas A&M,-12,-7.65,3.69,
Lipscomb,NJIT,24,6.87,-1.28,
Liberty,Radford,3,3.86,-5.14,
Long Island University,Saint Francis (PA),-2,1.83,0.81,
Long Beach State,UC-Irvine,9,-4.17,5.11,
Florida A&M,Howard,9,-6.92,-9.22,
Florida,Kentucky,22,13.67,15.59,
Gardner-Webb,Longwood,26,6.45,-13.37,
Fresno State,San Diego State,-3,3.56,6.52,
Fairleigh Dickinson,Wagner,-9,-2.15,2.85,
Eastern Illinois,Tennessee Tech,-19,3.75,-0.45,
East Carolina,Tulane,9,-1.63,-8.69,
Evansville,Missouri State,8,1.76,5.62,
Eastern Washington,Portland State,6,2.93,4.52,
Green Bay,Valparaiso,17,3.78,6.89,
Grand Canyon,Cal State Bakersfield,-3,5.11,9.19,
Hartford,Vermont,-13,-9.97,10.31,
High Point,North Carolina-Asheville,-3,0.89,9.86,
Harvard,Princeton,-1,6.39,9.26,
Georgetown,Seton Hall,-2,4.42,2.96,
George Mason,La Salle,20,4.81,0.20,
Georgia Southern,Louisiana-Monroe,14,4.52,-2.89,
Gonzaga,Santa Clara,35,23.71,2.10,
Georgia State,Louisiana-Lafayette,3,4.62,5.93,
North Carolina,Notre Dame,7,15.89,9.82,
Wisconsin,Indiana,5,12.65,8.59,
Temple,South Florida,9,-0.59,-9.62,
University of California,Colorado,11,6.92,3.57,
Boston University,Lafayette,17,3.78,-8.92,
Iowa,Nebraska,11,2.33,-0.15,
Florida State,Clemson,48,12.19,3.46,
Rider,Monmouth,-5,-1.11,7.64,
Savannah State,Norfolk State,-5,-8.24,-1.96,
Saint Peter's,Canisius,-2,4.33,1.36,
Kansas State,Kansas,-3,6.70,10.74,
New Hampshire,Albany (NY),-14,6.07,5.07,
Maine,Hartford,11,-9.28,-9.97,
Vermont,Binghamton,20,10.31,-2.66,
Wofford,East Tennessee State,3,3.34,11.29,
Virginia,Louisville,16,11.85,13.67,
South Carolina State,Hampton,-29,-11.93,-2.52,
Stony Brook,Massachusetts-Lowell,11,1.33,-2.57,
Southern,Jackson State,13,-0.33,-3.41,
Arkansas State,Coastal Carolina,10,5.59,-0.59,
Arkansas-Little Rock,Appalachian State,7,0.85,-0.76,
Bethune-Cookman,Howard,4,-7.50,-9.22,
Alabama State,Mississippi Valley State,5,-7.64,-15.41,
Alabama A&M,Arkansas-Pine Bluff,-16,-17.58,-10.11,
Alcorn State,Grambling,10,0.80,-3.70,
Georgia Southern,Louisiana-Lafayette,4,4.52,5.93,
Florida A&M,Delaware State,-3,-6.92,-7.29,
Georgia State,Louisiana-Monroe,14,4.62,-2.89,
Coppin State,North Carolina Central,-9,-13.75,11.54,
Bucknell,Holy Cross,14,6.79,-2.21,
Fairfield,Quinnipiac,-2,0.84,-5.04,
Notre Dame,Wake Forest,7,9.82,4.85,
Northwestern,Illinois,-7,8.22,1.81,
Ohio,Central Michigan,-10,7.92,4.04,
Miami (OH),Western Michigan,-17,-3.26,-1.69,
Memphis,Tulsa,22,6.22,-2.50,
Michigan,Michigan State,29,8.96,2.56,
Penn State,Maryland,6,0.41,8.73,
Texas Christian,Texas Tech,1,5.44,8.56,
Texas,Iowa State,2,-0.41,10.00,
Villanova,Georgetown,11,14.82,4.42,
Toledo,Eastern Michigan,16,3.19,5.11,
Pennsylvania,Princeton,-15,0.68,9.26,
San Jose State,San Diego State,5,0.64,6.52,
South Carolina,Alabama,-4,8.93,4.19,
Clemson,Syracuse,-1,3.46,6.26,
Colorado State,Utah State,17,5.44,1.74,
Dayton,Saint Joseph's,7,11.27,-3.08,
Arkansas,Vanderbilt,-13,6.44,1.81,
Akron,Ball State,2,7.70,4.59,
Buffalo,Northern Illinois,20,4.15,2.37,
Auburn,Mississippi State,6,0.30,2.31,
Drake,Illinois State,-29,-5.36,8.44,
Kentucky,Louisiana State,7,15.59,-7.65,
Kent State,Bowling Green State,-1,4.93,-3.00,
Massachusetts,Rhode Island,-8,0.85,7.50,
Marquette,Butler,-3,7.77,8.58,
Georgia,Florida,-12,2.59,13.67,
Iona,Siena,-2,4.14,-0.66,
Northern Iowa,Southern Illinois,8,-1.48,-0.89,
North Dakota State,South Dakota State,17,4.48,-1.10,
Oklahoma,West Virginia,-11,-1.42,18.85,
Ohio State,Rutgers,6,3.54,-0.64,
Nevada,Nevada-Las Vegas,27,7.48,-4.42,
Minnesota,Iowa,12,6.88,2.33,
Morehead State,Murray State,1,2.56,4.11,
Nebraska-Omaha,IUPUI,-11,-0.85,-0.48,
